GEOID,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests,State,Year,POP_ESTIMATE_2022,NET_MIG_2022,Median_Household_Income_2021,Med_HH_Income_Percent_of_State_Total_2021,WOODARD NATION NAME
48021,Bastrop County,148.57060153977503,23.85517928833287,62.848637753240205,4609.75,Texas,2021,106188.0,3541.0,72809.0,108.7,GREATER APPALACHIA
48023,Baylor County,52.602446067885765,35.09685000512215,37.44346720491379,153.0,Texas,2021,3466.0,43.0,45408.0,67.8,GREATER APPALACHIA
48025,Bee County,134.74365274410033,11.112416048462586,56.16318869175915,743.5,Texas,2021,30394.0,-408.0,45431.0,67.8,EL NORTE
48027,Bell County,203.1518976268355,36.64235553358209,22.222049070197755,21495.25,Texas,2021,388386.0,4971.0,58878.0,87.9,GREATER APPALACHIA
48029,Bexar County,220.9406260944266,95.39023634286634,21.74022614749615,136365.0,Texas,2021,2059530.0,20816.0,63014.0,94.1,EL NORTE
48031,Blanco County,45.41557249113688,28.043972207638003,129.82112083151583,1233.0,Texas,2021,12418.0,566.0,69247.0,103.4,GREATER APPALACHIA
48033,Borden County,59.71116666666666,4.323833333333334,221.16666666666663,5.0,Texas,2021,585.0,-34.0,69744.0,104.2,GREATER APPALACHIA
48035,Bosque County,28.55789245869137,11.730375214994194,63.913631207371246,1295.0,Texas,2021,18697.0,337.0,56041.0,83.7,GREATER APPALACHIA
48037,Bowie County,133.87790276523697,39.09843273530761,29.94269423715812,6895.0,Texas,2021,92035.0,-8.0,52934.0,79.10000000000001,DEEP SOUTH
48039,Brazoria County,199.0085979090392,53.94543816568883,23.64011227777144,24033.5,Texas,2021,388181.0,7715.0,82165.0,122.7,DEEP SOUTH
48041,Brazos County,209.86875189203835,40.61252525925508,17.668665861987588,17898.0,Texas,2021,242014.0,3132.0,50494.0,75.4,DEEP SOUTH
48043,Brewster County,58.82096635023039,19.22977138406507,43.79123447649884,673.25,Texas,2021,9343.0,-88.0,51197.0,76.5,EL NORTE
48045,Briscoe County,27.2183837912088,21.41219445859019,57.70803180559278,24.0,Texas,2021,1431.0,44.0,49905.0,74.5,GREATER APPALACHIA
48047,Brooks County,112.39435494967492,24.339907110631824,43.36930857714429,313.0,Texas,2021,6906.0,-73.0,33460.0,50.0,EL NORTE
48049,Brown County,56.56377747309909,48.791493960728985,41.02820249566242,3058.25,Texas,2021,38373.0,483.0,48803.0,72.9,GREATER APPALACHIA
48051,Burleson County,28.56585007399636,15.42590225903975,69.98837336604338,1408.75,Texas,2021,18657.0,600.0,57469.0,85.80000000000001,DEEP SOUTH
48053,Burnet County,82.45964436556073,13.978310811514913,80.11668869089857,5224.25,Texas,2021,52502.0,1489.0,72510.0,108.3,GREATER APPALACHIA
48055,Caldwell County,142.50581899858489,12.794690527272184,104.88678131508848,1446.25,Texas,2021,47848.0,784.0,60063.0,89.7,GREATER APPALACHIA
48057,Calhoun County,120.68844486914082,23.991509595953705,29.7666420623584,1654.0,Texas,2021,19706.0,-56.0,70662.0,105.5,DEEP SOUTH
48059,Callahan County,141.221446975592,95.89683985320298,39.00692504120814,1389.75,Texas,2021,14210.0,238.0,56708.0,84.7,GREATER APPALACHIA
48061,Cameron County,150.6485538843258,18.36683598726936,30.85144566426682,26075.75,Texas,2021,425208.0,194.0,46436.0,69.3,EL NORTE
48063,Camp County,177.18017653455672,21.93014131283052,80.37857180250734,377.75,Texas,2021,12716.0,160.0,51024.0,76.2,DEEP SOUTH
48065,Carson County,65.38848467375024,16.595540812909682,35.38800677348779,305.75,Texas,2021,5784.0,120.0,66548.0,99.4,GREATER APPALACHIA
48067,Cass County,62.03359764439121,10.637434473580926,127.80099527479386,1082.25,Texas,2021,28539.0,205.0,42896.0,64.10000000000001,DEEP SOUTH
48069,Castro County,38.85322429129007,36.72468743458555,24.782531498812524,172.0,Texas,2021,7298.0,-87.0,62236.0,92.9,GREATER APPALACHIA
48071,Chambers County,197.13195942686863,75.58424864045904,20.1293125640528,4092.75,Texas,2021,51288.0,2319.0,89767.0,134.1,DEEP SOUTH
48073,Cherokee County,126.6478378770411,19.66101748184043,48.18245407861945,2520.25,Texas,2021,51645.0,508.0,48664.0,72.7,DEEP SOUTH
48075,Childress County,53.14477760665608,43.642475725452,28.153357055798715,245.0,Texas,2021,6809.0,56.0,42758.0,63.90000000000001,GREATER APPALACHIA
48077,Clay County,99.11162210456058,33.61862924220795,27.98654238615063,577.25,Texas,2021,10486.0,228.0,60973.0,91.1,GREATER APPALACHIA
48079,Cochran County,41.72214674380431,23.98721120122343,49.846715574101495,40.0,Texas,2021,2526.0,34.0,42274.0,63.1,GREATER APPALACHIA
48081,Coke County,42.72594795530961,29.341617345105263,65.60199023407584,300.75,Texas,2021,3333.0,51.0,46767.0,69.8,GREATER APPALACHIA
48083,Coleman County,19.48252077735408,4.575458824998975,141.13265577485984,98.75,Texas,2021,7850.0,215.0,42253.0,63.1,GREATER APPALACHIA
48085,Collin County,206.92762126995527,98.8575468839412,14.392384573135269,125526.75,Texas,2021,1158696.0,37449.0,102119.0,152.5,GREATER APPALACHIA
48087,Collingsworth County,24.06343267260338,6.989738673758776,74.41499226265658,150.25,Texas,2021,2568.0,-13.0,45734.0,68.3,GREATER APPALACHIA
48089,Colorado County,62.276426299374,8.814156879580347,93.38581789364147,1106.25,Texas,2021,20754.0,233.0,62004.0,92.6,DEEP SOUTH
48091,Comal County,174.5286823084362,83.84081784926848,24.327990917957333,14585.5,Texas,2021,184642.0,9317.0,93487.0,139.6,GREATER APPALACHIA
48093,Comanche County,34.97113051163466,23.718656490875823,73.32649559280159,791.75,Texas,2021,13878.0,143.0,49076.0,73.3,GREATER APPALACHIA
48095,Concho County,22.697761760853275,4.979073595808325,44.58045977011494,98.75,Texas,2021,3340.0,21.0,48563.0,72.5,GREATER APPALACHIA
48097,Cooke County,97.77733406689848,38.55320616969606,34.79307267284925,3257.0,Texas,2021,43050.0,597.0,58060.0,86.7,GREATER APPALACHIA
48099,Coryell County,158.15537805611845,19.126312854953696,30.19658712273955,4311.25,Texas,2021,85057.0,390.0,59718.0,89.2,GREATER APPALACHIA
48101,Cottle County,66.12153333333333,14.634136507936509,11.56825396825397,5.0,Texas,2021,1307.0,-26.0,44590.0,66.60000000000001,GREATER APPALACHIA
48103,Crane County,13.794810892545772,2.7051790619511515,58.45541338147404,97.25,Texas,2021,4546.0,-106.0,63555.0,94.9,GREATER APPALACHIA
48105,Crockett County,22.341894056714366,8.347199081372787,84.72925155631013,106.75,Texas,2021,2943.0,-58.0,53159.0,79.4,GREATER APPALACHIA
48107,Crosby County,40.35918168337331,21.288114753805264,22.279097751926823,282.0,Texas,2021,4998.0,-60.0,42728.0,63.8,GREATER APPALACHIA
48109,Culberson County,43.69833124378518,25.45737426661551,121.9042109403116,266.0,Texas,2021,2155.0,-21.0,48217.0,72.0,EL NORTE
48111,Dallam County,64.77397576100938,16.38450540270165,43.0806702928974,293.5,Texas,2021,7241.0,-62.0,70895.0,105.9,THE MIDLANDS
48113,Dallas County,216.9967132053941,99.23172662099203,13.23040812474644,138296.25,Texas,2021,2600840.0,-2203.0,63549.0,94.9,GREATER APPALACHIA
48115,Dawson County,143.84292637166604,122.21731740580556,12.669302297630844,430.25,Texas,2021,12130.0,-289.0,43627.0,65.2,GREATER APPALACHIA
48117,Deaf Smith County,30.123684524104146,11.737096068714589,35.62830903689735,353.0,Texas,2021,18377.0,-70.0,50967.0,76.10000000000001,GREATER APPALACHIA
48119,Delta County,26.92495442711462,8.513523886889917,139.9177399161821,220.25,Texas,2021,5406.0,99.0,50329.0,75.2,GREATER APPALACHIA
48121,Denton County,205.48516161693937,97.15079457689374,13.47819788017513,98165.25,Texas,2021,977281.0,27192.0,98027.0,146.4,GREATER APPALACHIA
48123,DeWitt County,145.02135214100966,13.412490284354742,54.292821445774806,774.5,Texas,2021,19772.0,-93.0,54279.0,81.10000000000001,EL NORTE
48125,Dickens County,29.60516666666667,6.151666666666667,456.1666666666666,3.0,Texas,2021,1726.0,11.0,42690.0,63.8,GREATER APPALACHIA
48127,Dimmit County,183.6939368844104,24.91016671687548,46.21321407031664,351.0,Texas,2021,8387.0,-107.0,41838.0,62.5,EL NORTE
48129,Donley County,26.988415383746485,11.16483776498226,42.52106386351964,200.75,Texas,2021,3339.0,1.0,44353.0,66.2,GREATER APPALACHIA
48131,Duval County,105.7411123829812,16.41555554955214,67.47472727971399,255.75,Texas,2021,9888.0,-88.0,37921.0,56.6,EL NORTE
48133,Eastland County,50.27425521169151,13.075023847051533,57.902714943329954,1215.75,Texas,2021,17944.0,239.0,47526.0,71.0,GREATER APPALACHIA
48135,Ector County,157.5761266219065,42.35908115437668,29.106359015908133,7354.5,Texas,2021,160869.0,-1120.0,58389.0,87.2,GREATER APPALACHIA
48137,Edwards County,46.211408045947714,13.28453242615796,72.43319318727913,101.5,Texas,2021,1422.0,9.0,47573.0,71.0,EL NORTE
48139,Ellis County,143.31264983973205,56.85089165248554,26.570114966355888,13064.0,Texas,2021,212182.0,8033.0,87698.0,131.0,GREATER APPALACHIA
48141,El Paso County,202.90846906899256,42.16665874364374,41.72564724581158,43773.75,Texas,2021,868763.0,-2558.0,50983.0,76.10000000000001,EL NORTE
48143,Erath County,95.15375933823611,22.79008168211974,39.22399744127117,3409.5,Texas,2021,43895.0,465.0,51964.0,77.60000000000001,GREATER APPALACHIA
48145,Falls County,23.1646923963012,6.485738034617581,89.95541706277216,790.75,Texas,2021,17049.0,2.0,46173.0,69.0,DEEP SOUTH
48147,Fannin County,36.56273656458328,7.866787333034766,42.23582637287007,3053.5,Texas,2021,37125.0,571.0,56794.0,84.80000000000001,GREATER APPALACHIA
48149,Fayette County,53.60632820195309,17.74806961868731,43.606628486835824,2173.75,Texas,2021,24913.0,382.0,64711.0,96.6,DEEP SOUTH
48151,Fisher County,20.25731931364303,4.913744437033835,103.25276363884151,113.5,Texas,2021,3622.0,-12.0,51362.0,76.7,GREATER APPALACHIA
48153,Floyd County,70.90213431125304,26.27960461803212,32.40259089711352,229.25,Texas,2021,5235.0,-14.0,43855.0,65.5,GREATER APPALACHIA
48155,Foard County,23.2951135667211,6.19092555447676,249.4644789168885,67.0,Texas,2021,1057.0,23.0,42616.0,63.6,GREATER APPALACHIA
48157,Fort Bend County,214.61682250513624,49.788889899643465,15.75893782772288,88844.75,Texas,2021,889146.0,24454.0,98070.0,146.5,DEEP SOUTH
48159,Franklin County,101.45857840166268,18.7469743302256,38.135883207325264,859.0,Texas,2021,10618.0,180.0,51885.0,77.5,GREATER APPALACHIA
48161,Freestone County,72.46059394648498,13.239849582466563,68.00602640403574,1168.75,Texas,2021,19950.0,253.0,48397.0,72.3,GREATER APPALACHIA
48163,Frio County,120.87334073398642,17.37777598394472,84.6927888892953,488.0,Texas,2021,17815.0,252.0,47833.0,71.4,EL NORTE
48165,Gaines County,66.60795569365874,21.28098452680451,41.33189687315838,1167.75,Texas,2021,22181.0,2.0,58712.0,87.7,GREATER APPALACHIA
48167,Galveston County,206.88169694488897,48.87705114367568,21.56317533079663,24638.75,Texas,2021,357117.0,1566.0,77627.0,115.9,DEEP SOUTH
48169,Garza County,177.26792622627266,25.394124627087244,33.45857900235159,102.75,Texas,2021,6262.0,17.0,43890.0,65.5,GREATER APPALACHIA
48171,Gillespie County,94.99654943333856,23.328099161069204,58.12537065335877,2020.5,Texas,2021,27477.0,347.0,71594.0,106.9,GREATER APPALACHIA
48173,Glasscock County,60.64490022065273,9.905739852290164,27.202246778094715,81.5,Texas,2021,1164.0,16.0,116958.0,174.7,GREATER APPALACHIA
48175,Goliad County,26.074560279995705,6.773632219581956,133.53257549739146,116.25,Texas,2021,7131.0,18.0,58937.0,88.0,EL NORTE
48177,Gonzales County,97.66671534413548,47.69947617541807,46.69794661454878,649.5,Texas,2021,19832.0,169.0,48164.0,71.9,GREATER APPALACHIA
48179,Gray County,99.120962916943,19.63387941434993,30.322863224074787,990.5,Texas,2021,21015.0,13.0,45530.0,68.0,GREATER APPALACHIA
48181,Grayson County,123.35135093181545,37.98724678277237,38.88596860644793,11455.0,Texas,2021,143131.0,3624.0,62678.0,93.6,GREATER APPALACHIA
48183,Gregg County,124.96544093536342,42.78028206645197,23.618908253636107,9502.5,Texas,2021,125443.0,1480.0,57608.0,86.0,DEEP SOUTH
48185,Grimes County,152.1330780778699,116.7394061890598,56.83484969828668,1881.25,Texas,2021,30754.0,628.0,52540.0,78.5,DEEP SOUTH
48187,Guadalupe County,210.591074810091,75.54059580872742,26.10943318748613,12273.0,Texas,2021,182760.0,4978.0,80145.0,119.7,GREATER APPALACHIA
48189,Hale County,156.83524713699765,70.90342941024133,17.34424166211417,1242.0,Texas,2021,31827.0,-406.0,47373.0,70.7,GREATER APPALACHIA
48191,Hall County,30.335453521849075,12.880108701942858,44.37664686490926,94.25,Texas,2021,2810.0,-6.0,34766.0,51.90000000000001,GREATER APPALACHIA
48193,Hamilton County,58.863094985996746,46.02195864526509,93.1906108951078,409.25,Texas,2021,8298.0,119.0,53759.0,80.30000000000001,GREATER APPALACHIA
48195,Hansford County,93.5460329973614,70.87416155166031,42.17836265625426,195.75,Texas,2021,5151.0,2.0,57692.0,86.2,THE MIDLANDS
48197,Hardeman County,39.46288773029747,13.059737888544106,121.00779219426067,44.0,Texas,2021,3516.0,-13.0,45677.0,68.2,GREATER APPALACHIA
48199,Hardin County,180.3115146569565,16.61004613950409,38.98277067048473,2990.0,Texas,2021,57811.0,804.0,67183.0,100.3,DEEP SOUTH
48201,Harris County,216.9133273303454,75.71187137668733,16.998781426242324,282336.0,Texas,2021,4780913.0,17262.0,63539.0,94.9,DEEP SOUTH
48203,Harrison County,111.03890873209193,28.08334524969583,50.59687997508784,3719.5,Texas,2021,69955.0,581.0,56645.0,84.60000000000001,DEEP SOUTH
48205,Hartley County,58.88456716311673,13.925224160966378,33.226151104947874,310.25,Texas,2021,5208.0,-200.0,71332.0,106.5,THE MIDLANDS
48207,Haskell County,59.3514322928962,49.40883022306164,43.3373466061971,296.25,Texas,2021,5403.0,66.0,43546.0,65.0,GREATER APPALACHIA
48209,Hays County,189.96777031520764,29.294120716040105,37.66362809278948,18110.25,Texas,2021,269225.0,11220.0,79336.0,118.5,GREATER APPALACHIA
48211,Hemphill County,130.24390557211777,114.05931982612148,31.287534423318537,308.5,Texas,2021,3217.0,-111.0,65387.0,97.7,THE MIDLANDS
48213,Henderson County,121.57463038127176,16.232370876676313,56.29684870935935,7410.5,Texas,2021,84511.0,1384.0,50348.0,75.2,DEEP SOUTH
48215,Hidalgo County,159.74990340775713,19.388447338824705,32.43361825818229,47125.5,Texas,2021,888367.0,1171.0,44260.0,66.10000000000001,EL NORTE
48217,Hill County,40.05479863532257,11.539881530924738,42.12651110771601,2593.0,Texas,2021,37329.0,1057.0,52495.0,78.4,GREATER APPALACHIA
48219,Hockley County,93.33524573783072,78.16035621448981,20.776747075062985,1254.5,Texas,2021,21161.0,-60.0,51078.0,76.3,GREATER APPALACHIA
48221,Hood County,154.65252060297402,38.28484111723692,24.479175340670807,4837.75,Texas,2021,66373.0,2337.0,68911.0,102.9,GREATER APPALACHIA
48223,Hopkins County,144.05370233650848,70.77504418285999,54.71225449998172,2118.25,Texas,2021,37804.0,617.0,56680.0,84.60000000000001,GREATER APPALACHIA
48225,Houston County,44.55393831488355,11.349284530496687,138.7825233961412,1049.0,Texas,2021,21950.0,157.0,45603.0,68.10000000000001,DEEP SOUTH
48227,Howard County,223.8393446985625,27.141272493255173,35.21282002017847,1686.75,Texas,2021,33672.0,-607.0,55842.0,83.4,GREATER APPALACHIA
48229,Hudspeth County,25.211702573978307,9.68975119346884,133.21573266058562,43.75,Texas,2021,3432.0,147.0,38904.0,58.1,EL NORTE
48231,Hunt County,85.14918940801661,23.19719640703545,65.35078135269308,7249.5,Texas,2021,108282.0,4620.0,58326.0,87.10000000000001,GREATER APPALACHIA
48233,Hutchinson County,119.95842672011986,19.33706315271427,27.97112530439054,1037.25,Texas,2021,20215.0,-95.0,56646.0,84.60000000000001,THE MIDLANDS
48235,Irion County,20.445184881699003,3.827840309892933,74.414813512299,129.0,Texas,2021,1530.0,4.0,69966.0,104.5,GREATER APPALACHIA
48237,Jack County,36.15934155685464,16.66952037641844,79.73336971750147,476.75,Texas,2021,8922.0,223.0,51846.0,77.4,GREATER APPALACHIA
48239,Jackson County,139.75032992224428,28.894757984134227,29.2283908582724,800.25,Texas,2021,15142.0,10.0,60666.0,90.6,DEEP SOUTH
48241,Jasper County,68.32271645840505,14.179335093767229,124.2163758172094,692.5,Texas,2021,32484.0,126.0,50038.0,74.7,DEEP SOUTH
48243,Jeff Davis County,20.39648288898117,17.391009177363333,56.67911557434813,98.0,Texas,2021,1903.0,-37.0,56149.0,83.9,EL NORTE
48245,Jefferson County,201.1118004806717,57.14680271865579,23.753511425773087,11724.0,Texas,2021,250830.0,-2868.0,55575.0,83.0,DEEP SOUTH
48247,Jim Hogg County,16.913277747742722,5.5564897600563405,121.57323285789975,88.5,Texas,2021,4763.0,-33.0,37454.0,55.90000000000001,EL NORTE
48249,Jim Wells County,136.70600379653698,26.63316637394863,43.306516102402576,1573.5,Texas,2021,38826.0,-59.0,43852.0,65.5,EL NORTE
48251,Johnson County,203.1084995684813,96.98525723473288,21.975950019755903,16331.25,Texas,2021,195506.0,7465.0,76226.0,113.8,GREATER APPALACHIA
48253,Jones County,72.18213907703587,70.84908704537963,37.90525728463791,851.0,Texas,2021,19935.0,244.0,52288.0,78.10000000000001,GREATER APPALACHIA
48255,Karnes County,15.191140465424734,5.53496110574977,109.7809592210204,225.25,Texas,2021,14836.0,166.0,48470.0,72.4,EL NORTE
48257,Kaufman County,194.99883990403728,87.5122176267872,36.52353808010443,11693.75,Texas,2021,172366.0,12779.0,73660.0,110.0,GREATER APPALACHIA
48259,Kendall County,128.00874536134398,103.87028037619388,28.95452491869319,4148.5,Texas,2021,48973.0,2096.0,102832.0,153.6,GREATER APPALACHIA
48261,Kenedy County,43.42402879072682,13.342614880952382,84.33837719298246,22.0,Texas,2021,358.0,14.0,42379.0,63.3,EL NORTE
48263,Kent County,39.74466666666667,2.875,675.3333333333334,3.0,Texas,2021,740.0,7.0,54154.0,80.9,GREATER APPALACHIA
48265,Kerr County,109.77762417484978,44.00368263925012,29.48810208183236,4307.25,Texas,2021,53741.0,928.0,60834.0,90.9,GREATER APPALACHIA
48267,Kimble County,36.059922617262885,27.51785689343139,66.13123516905475,280.5,Texas,2021,4422.0,96.0,48671.0,72.7,GREATER APPALACHIA
48269,King County,13.3985,1.3159999999999998,631.0,2.0,Texas,2021,233.0,-26.0,74890.0,111.8,GREATER APPALACHIA
48271,Kinney County,12.331927630500571,2.60415515652822,74.8895606443331,44.25,Texas,2021,3128.0,39.0,50567.0,75.5,EL NORTE
48273,Kleberg County,143.68730766923116,19.15777164707,34.31793005225574,1692.25,Texas,2021,30362.0,-300.0,49226.0,73.5,EL NORTE
48275,Knox County,92.29077800076078,73.82519561179024,37.14608675361753,225.25,Texas,2021,3273.0,2.0,45558.0,68.0,GREATER APPALACHIA
48277,Lamar County,73.77159879125304,28.259287386471616,49.87653977028532,2580.0,Texas,2021,50484.0,321.0,50787.0,75.8,GREATER APPALACHIA
48279,Lamb County,105.810464501437,85.12104201518616,21.47146048360068,472.0,Texas,2021,12724.0,-140.0,48981.0,73.2,GREATER APPALACHIA
48281,Lampasas County,78.96490132284555,13.43273179682128,58.109975077123714,1696.25,Texas,2021,22785.0,658.0,64401.0,96.2,GREATER APPALACHIA
48283,La Salle County,130.05237138779816,20.8404146017382,52.33898273962669,213.0,Texas,2021,6604.0,-109.0,40549.0,60.6,EL NORTE
48285,Lavaca County,100.36703065232172,31.98133232097845,99.43622132990362,590.25,Texas,2021,20589.0,177.0,54421.0,81.30000000000001,DEEP SOUTH
48287,Lee County,33.40015616436858,14.227006408678546,40.531204908550045,1966.75,Texas,2021,17954.0,291.0,59469.0,88.80000000000001,GREATER APPALACHIA
48289,Leon County,22.182700864509133,5.848396518443261,95.87192468259472,877.75,Texas,2021,16209.0,294.0,51582.0,77.0,DEEP SOUTH
48291,Liberty County,157.64866963944175,78.26927216933268,67.9713039036084,3244.25,Texas,2021,101992.0,4253.0,57174.0,85.4,DEEP SOUTH
48293,Limestone County,108.51281002411218,14.224510796371751,51.34144629900999,1336.25,Texas,2021,22253.0,236.0,50381.0,75.2,DEEP SOUTH
48295,Lipscomb County,76.21776836319324,58.4683811828825,51.62183257806046,193.25,Texas,2021,2854.0,-53.0,64249.0,96.0,THE MIDLANDS
48297,Live Oak County,74.0291979371066,21.9948884659166,46.80518543311727,534.0,Texas,2021,11428.0,104.0,52910.0,79.0,EL NORTE
48299,Llano County,68.70569232369917,15.052887579231964,79.09948611049485,3765.75,Texas,2021,22540.0,694.0,61037.0,91.2,GREATER APPALACHIA
48301,Loving County,10.746559710431006,3.225635380455985,233.7341920541756,97.25,Texas,2021,51.0,-6.0,100917.0,150.7,GREATER APPALACHIA
48303,Lubbock County,214.72242535321945,77.58944248911288,19.061505126122697,25363.0,Texas,2021,317561.0,2432.0,57270.0,85.5,GREATER APPALACHIA
48305,Lynn County,113.28133900845164,91.29564254520255,24.7133883947574,81.0,Texas,2021,5724.0,94.0,50374.0,75.2,GREATER APPALACHIA
48307,McCulloch County,20.364468011688665,7.616774500053665,39.12649278418321,571.0,Texas,2021,7497.0,45.0,43525.0,65.0,GREATER APPALACHIA
48309,McLennan County,176.13396053367867,32.60397511420784,22.240439375066487,12810.25,Texas,2021,266836.0,2655.0,58524.0,87.4,DEEP SOUTH
48311,McMullen County,60.89338654341522,34.343252167083435,34.473521702717605,118.75,Texas,2021,576.0,-14.0,63120.0,94.3,EL NORTE
48313,Madison County,64.90082647685757,10.190855653658016,149.06437023008473,225.0,Texas,2021,13661.0,160.0,48251.0,72.10000000000001,DEEP SOUTH
48315,Marion County,74.68863290806198,7.712198362074374,115.50690042252702,471.75,Texas,2021,9560.0,53.0,43178.0,64.5,DEEP SOUTH
48317,Martin County,131.36097953826354,62.02590072263008,65.96787107823808,397.5,Texas,2021,5217.0,-4.0,69505.0,103.8,GREATER APPALACHIA
48319,Mason County,40.21313535455786,28.56851065903021,72.73092083874,363.5,Texas,2021,3982.0,81.0,56690.0,84.7,GREATER APPALACHIA
48321,Matagorda County,121.48252918416756,38.74126360422963,30.974976279163297,1550.0,Texas,2021,36125.0,-290.0,50054.0,74.8,DEEP SOUTH
48323,Maverick County,186.5452069134556,22.44998519907384,37.07772574624369,2009.25,Texas,2021,57843.0,-346.0,41815.0,62.40000000000001,EL NORTE
48325,Medina County,95.3754969977953,44.79533454104638,58.83508865252904,4079.75,Texas,2021,53723.0,1331.0,62907.0,93.9,EL NORTE
48327,Menard County,23.52977716932905,4.500770154900602,90.45232362572423,96.5,Texas,2021,1968.0,33.0,41507.0,62.0,GREATER APPALACHIA
48329,Midland County,213.5833438174641,52.25904954326303,28.60660828991249,11681.0,Texas,2021,171999.0,2217.0,84837.0,126.7,GREATER APPALACHIA
48331,Milam County,35.461521044397735,7.455496964037641,85.47217370927862,1455.5,Texas,2021,25628.0,497.0,53320.0,79.60000000000001,DEEP SOUTH
48333,Mills County,38.31601884069109,26.1859844241884,70.15808687899656,56.5,Texas,2021,4500.0,50.0,54948.0,82.10000000000001,GREATER APPALACHIA
48335,Mitchell County,103.18897362188464,92.1821307835955,32.21583530848237,249.25,Texas,2021,8943.0,-79.0,44476.0,66.4,GREATER APPALACHIA
48337,Montague County,42.65352013159233,15.637648152464948,52.99911691327523,1460.75,Texas,2021,21063.0,768.0,54988.0,82.10000000000001,GREATER APPALACHIA
48339,Montgomery County,231.0807177058941,96.75899014895155,17.553588501455565,72977.5,Texas,2021,678490.0,24734.0,87831.0,131.2,DEEP SOUTH
48341,Moore County,87.32466276167753,16.69071660756952,32.44102985554284,752.75,Texas,2021,20996.0,-321.0,61833.0,92.3,THE MIDLANDS
48343,Morris County,54.10963919388634,5.678149870666987,73.24188862710264,456.5,Texas,2021,12083.0,165.0,44957.0,67.10000000000001,DEEP SOUTH
48345,Motley County,26.443166666666663,3.5485,401.5,2.0,Texas,2021,1032.0,-20.0,47835.0,71.4,GREATER APPALACHIA
48347,Nacogdoches County,152.99135520029978,23.568258978701508,81.56671467527644,2874.5,Texas,2021,64862.0,149.0,46970.0,70.10000000000001,DEEP SOUTH
48349,Navarro County,88.70207187254447,18.985926998331337,53.37649270096146,2320.75,Texas,2021,54636.0,970.0,51015.0,76.2,GREATER APPALACHIA
48351,Newton County,24.27568352809268,5.956106841463722,112.2101692626426,168.5,Texas,2021,12052.0,-36.0,44030.0,65.8,DEEP SOUTH
48353,Nolan County,121.3458638081144,25.18938186909168,40.89752677862519,477.0,Texas,2021,14473.0,-93.0,44342.0,66.2,GREATER APPALACHIA
48355,Nueces County,207.1922299265368,44.44058138191775,31.648320449936413,17354.5,Texas,2021,351674.0,-2012.0,59337.0,88.60000000000001,EL NORTE
48357,Ochiltree County,78.73520076054047,42.19590038913552,14.841900059832708,384.75,Texas,2021,9606.0,-190.0,60914.0,91.0,THE MIDLANDS
48359,Oldham County,43.88844894673228,9.239559292676248,30.05790211278717,64.75,Texas,2021,1752.0,17.0,62868.0,93.9,GREATER APPALACHIA
48361,Orange County,183.6976773487412,24.147644230828497,28.37409585476277,3872.5,Texas,2021,84934.0,485.0,65908.0,98.4,DEEP SOUTH
48363,Palo Pinto County,73.41822976228755,13.921434355263662,95.13343414347602,2633.75,Texas,2021,29239.0,651.0,57580.0,86.0,GREATER APPALACHIA
48365,Panola County,70.64761786851402,7.861027164792311,83.66551662390225,1109.75,Texas,2021,22677.0,270.0,54244.0,81.0,DEEP SOUTH
48367,Parker County,99.9638888486496,38.18183626825146,26.052627945772187,15536.25,Texas,2021,165834.0,8302.0,85613.0,127.9,GREATER APPALACHIA
48369,Parmer County,74.15661378046991,50.083599122772576,28.04459034180041,226.75,Texas,2021,9620.0,-197.0,56632.0,84.60000000000001,GREATER APPALACHIA
48371,Pecos County,111.28805820226552,14.976068781069364,64.22994192460688,498.75,Texas,2021,14735.0,-422.0,49291.0,73.60000000000001,EL NORTE
48373,Polk County,38.92521616490541,25.83336537124912,53.31057443714671,1892.0,Texas,2021,53255.0,1696.0,50827.0,75.9,DEEP SOUTH
48375,Potter County,217.39318844995967,73.0165281656973,17.485317184087847,7335.25,Texas,2021,115645.0,-898.0,45904.0,68.60000000000001,GREATER APPALACHIA
48377,Presidio County,31.288237540732226,21.823295031866977,54.25492440578877,266.75,Texas,2021,5939.0,-192.0,39791.0,59.40000000000001,EL NORTE
48379,Rains County,24.950695610448328,8.000266731521789,90.06933497735618,1140.0,Texas,2021,12823.0,449.0,57294.0,85.60000000000001,DEEP SOUTH
48381,Randall County,227.61613987275064,98.0739662963419,15.296305028363456,14946.5,Texas,2021,146140.0,1840.0,72082.0,107.7,GREATER APPALACHIA
48383,Reagan County,20.066424601706228,3.6543574701729984,49.66342649378224,214.75,Texas,2021,3135.0,-115.0,65162.0,97.3,GREATER APPALACHIA
48385,Real County,54.015807448174826,44.8132429677008,31.9637452559832,570.25,Texas,2021,2840.0,75.0,46907.0,70.10000000000001,EL NORTE
48387,Red River County,67.75885152344505,15.63820767809883,92.94559911522953,385.0,Texas,2021,11542.0,132.0,46134.0,68.9,DEEP SOUTH
48389,Reeves County,40.05245077243031,14.876012273359612,44.53770508196836,876.5,Texas,2021,12905.0,-141.0,46275.0,69.10000000000001,EL NORTE
48391,Refugio County,170.51105432850437,13.82720508726138,94.84917451550513,133.75,Texas,2021,6632.0,-2.0,46695.0,69.7,EL NORTE
48393,Roberts County,15.890005708611312,4.617624800167903,42.37042339844064,44.75,Texas,2021,803.0,5.0,73224.0,109.4,THE MIDLANDS
