NAME,B01001_001E,B01001_001EA,B01001_001M,B01001_001MA,B01001_002E,B01001_002EA,B01001_002M,B01001_002MA,B01001_003E,B01001_003EA,B01001_003M,B01001_003MA,B01001_004E,B01001_004EA,B01001_004M,B01001_004MA,B01001_005E,B01001_005EA,B01001_005M,B01001_005MA,B01001_006E,B01001_006EA,B01001_006M,B01001_006MA,B01001_007E,B01001_007EA,B01001_007M,B01001_007MA,B01001_008E,B01001_008EA,B01001_008M,B01001_008MA,B01001_009E,B01001_009EA,B01001_009M,B01001_009MA,B01001_010E,B01001_010EA,B01001_010M,B01001_010MA,B01001_011E,B01001_011EA,B01001_011M,B01001_011MA,B01001_012E,B01001_012EA,B01001_012M,B01001_012MA,B01001_013E,B01001_013EA,B01001_013M,B01001_013MA,B01001_014E,B01001_014EA,B01001_014M,B01001_014MA,B01001_015E,B01001_015EA,B01001_015M,B01001_015MA,B01001_016E,B01001_016EA,B01001_016M,B01001_016MA,B01001_017E,B01001_017EA,B01001_017M,B01001_017MA,B01001_018E,B01001_018EA,B01001_018M,B01001_018MA,B01001_019E,B01001_019EA,B01001_019M,B01001_019MA,B01001_020E,B01001_020EA,B01001_020M,B01001_020MA,B01001_021E,B01001_021EA,B01001_021M,B01001_021MA,B01001_022E,B01001_022EA,B01001_022M,B01001_022MA,B01001_023E,B01001_023EA,B01001_023M,B01001_023MA,B01001_024E,B01001_024EA,B01001_024M,B01001_024MA,B01001_025E,B01001_025EA,B01001_025M,B01001_025MA,B01001_026E,B01001_026EA,B01001_026M,B01001_026MA,B01001_027E,B01001_027EA,B01001_027M,B01001_027MA,B01001_028E,B01001_028EA,B01001_028M,B01001_028MA,B01001_029E,B01001_029EA,B01001_029M,B01001_029MA,B01001_030E,B01001_030EA,B01001_030M,B01001_030MA,B01001_031E,B01001_031EA,B01001_031M,B01001_031MA,B01001_032E,B01001_032EA,B01001_032M,B01001_032MA,B01001_033E,B01001_033EA,B01001_033M,B01001_033MA,B01001_034E,B01001_034EA,B01001_034M,B01001_034MA,B01001_035E,B01001_035EA,B01001_035M,B01001_035MA,B01001_036E,B01001_036EA,B01001_036M,B01001_036MA,B01001_037E,B01001_037EA,B01001_037M,B01001_037MA,B01001_038E,B01001_038EA,B01001_038M,B01001_038MA,B01001_039E,B01001_039EA,B01001_039M,B01001_039MA,B01001_040E,B01001_040EA,B01001_040M,B01001_040MA,B01001_041E,B01001_041EA,B01001_041M,B01001_041MA,B01001_042E,B01001_042EA,B01001_042M,B01001_042MA,B01001_043E,B01001_043EA,B01001_043M,B01001_043MA,B01001_044E,B01001_044EA,B01001_044M,B01001_044MA,B01001_045E,B01001_045EA,B01001_045M,B01001_045MA,B01001_046E,B01001_046EA,B01001_046M,B01001_046MA,B01001_047E,B01001_047EA,B01001_047M,B01001_047MA,B01001_048E,B01001_048EA,B01001_048M,B01001_048MA,B01001_049E,B01001_049EA,B01001_049M,B01001_049MA,GEO_ID,NAME,state,county,tract,block group
Block Group 2; Census Tract 3462.05; Contra Costa County; California,1638,,483,,859,,288,,110,,170,,68,,57,,57,,55,,21,,35,,71,,79,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,93,,78,,72,,62,,35,,30,,33,,38,,0,,13,,21,,32,,57,,52,,31,,34,,17,,27,,18,,28,,76,,60,,79,,84,,779,,239,,0,,13,,68,,69,,50,,48,,60,,71,,27,,44,,0,,13,,43,,68,,0,,13,,0,,13,,0,,13,,32,,50,,66,,55,,96,,74,,13,,21,,68,,67,,0,,13,,36,,42,,35,,40,,12,,20,,38,,43,,39,,44,,75,,60,,21,,33,,1500000US060133462052,Block Group 2; Census Tract 3462.05; Contra Costa County; California,06,013,346205,2
Block Group 2; Census Tract 3480; Contra Costa County; California,2108,,333,,1042,,197,,59,,43,,161,,88,,74,,59,,32,,31,,0,,13,,0,,13,,0,,13,,0,,13,,11,,17,,0,,13,,93,,56,,38,,32,,24,,26,,152,,72,,103,,45,,18,,20,,53,,37,,9,,14,,8,,12,,57,,37,,103,,86,,16,,17,,31,,24,,1066,,195,,83,,52,,36,,37,,56,,35,,66,,46,,0,,13,,15,,25,,42,,60,,0,,13,,8,,13,,34,,31,,62,,48,,94,,54,,43,,39,,66,,37,,112,,58,,12,,17,,59,,38,,0,,13,,95,,56,,24,,32,,91,,79,,13,,15,,55,,44,,1500000US060133480002,Block Group 2; Census Tract 3480; Contra Costa County; California,06,013,348000,2
Block Group 2; Census Tract 3270.02; Contra Costa County; California,493,,231,,294,,135,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,66,,106,,0,,13,,0,,13,,23,,37,,14,,25,,154,,150,,20,,32,,0,,13,,0,,13,,0,,13,,0,,13,,17,,29,,0,,13,,0,,13,,199,,117,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,38,,72,,0,,13,,1,,5,,1,,7,,18,,24,,141,,137,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,1500000US060133270022,Block Group 2; Census Tract 3270.02; Contra Costa County; California,06,013,327002,2
Block Group 1; Census Tract 3720; Contra Costa County; California,740,,375,,320,,177,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,22,,39,,69,,72,,60,,69,,34,,54,,26,,44,,37,,43,,0,,13,,0,,13,,27,,44,,29,,51,,0,,13,,16,,25,,0,,13,,0,,13,,0,,13,,0,,13,,420,,283,,37,,60,,0,,13,,0,,13,,12,,20,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,151,,155,,53,,86,,0,,13,,0,,13,,13,,23,,43,,59,,58,,55,,0,,13,,0,,13,,0,,13,,53,,66,,0,,13,,0,,13,,0,,13,,1500000US060133720001,Block Group 1; Census Tract 3720; Contra Costa County; California,06,013,372000,1
Block Group 1; Census Tract 3820; Contra Costa County; California,834,,348,,407,,192,,26,,42,,0,,13,,16,,28,,0,,13,,0,,13,,0,,13,,0,,13,,36,,58,,48,,65,,12,,18,,27,,43,,61,,59,,55,,70,,0,,13,,16,,28,,0,,13,,22,,35,,31,,52,,0,,13,,14,,22,,0,,13,,0,,13,,43,,50,,427,,215,,17,,27,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,39,,61,,19,,35,,36,,44,,0,,13,,18,,28,,19,,28,,17,,27,,0,,13,,0,,13,,150,,138,,0,,13,,37,,32,,33,,56,,28,,27,,14,,23,,0,,13,,1500000US060133820001,Block Group 1; Census Tract 3820; Contra Costa County; California,06,013,382000,1
Block Group 3; Census Tract 3072.05; Contra Costa County; California,1522,,601,,785,,363,,80,,106,,0,,13,,22,,40,,0,,13,,0,,13,,58,,50,,0,,13,,59,,60,,57,,55,,116,,69,,0,,13,,0,,13,,129,,137,,2,,7,,44,,36,,121,,184,,0,,13,,20,,35,,16,,25,,36,,41,,4,,7,,15,,29,,6,,8,,737,,325,,46,,39,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,34,,56,,0,,13,,53,,43,,28,,45,,0,,13,,163,,169,,106,,90,,0,,13,,145,,123,,0,,13,,77,,102,,0,,13,,37,,41,,35,,44,,13,,24,,0,,13,,0,,13,,1500000US060133072053,Block Group 3; Census Tract 3072.05; Contra Costa County; California,06,013,307205,3
Block Group 2; Census Tract 3100; Contra Costa County; California,1094,,451,,409,,229,,17,,26,,120,,126,,72,,51,,28,,32,,18,,34,,0,,13,,0,,13,,9,,17,,0,,13,,0,,13,,43,,50,,11,,13,,0,,13,,16,,27,,37,,34,,0,,13,,0,,13,,10,,15,,9,,14,,6,,13,,13,,20,,0,,13,,0,,13,,685,,338,,48,,54,,27,,45,,54,,62,,28,,37,,29,,44,,0,,13,,8,,17,,0,,13,,52,,73,,23,,38,,46,,42,,13,,21,,19,,22,,0,,13,,13,,17,,52,,60,,9,,15,,0,,13,,8,,13,,0,,13,,0,,13,,0,,13,,256,,282,,1500000US060133100002,Block Group 2; Census Tract 3100; Contra Costa County; California,06,013,310000,2
Block Group 4; Census Tract 3200.04; Contra Costa County; California,3227,,723,,1763,,510,,249,,188,,205,,165,,185,,135,,0,,13,,23,,39,,0,,13,,0,,13,,79,,120,,62,,70,,72,,63,,251,,157,,53,,48,,48,,42,,63,,61,,125,,80,,7,,21,,175,,102,,16,,26,,44,,53,,53,,46,,36,,39,,17,,27,,0,,13,,1464,,302,,103,,82,,55,,51,,17,,26,,0,,13,,0,,13,,0,,13,,51,,80,,95,,76,,31,,39,,91,,61,,147,,83,,123,,110,,36,,59,,130,,93,,128,,86,,64,,59,,127,,80,,57,,85,,49,,45,,54,,50,,35,,36,,0,,13,,71,,81,,1500000US060133200044,Block Group 4; Census Tract 3200.04; Contra Costa County; California,06,013,320004,4
Block Group 2; Census Tract 3350; Contra Costa County; California,1525,,670,,564,,196,,11,,21,,10,,20,,34,,37,,5,,10,,0,,13,,10,,17,,10,,22,,22,,29,,38,,43,,49,,57,,124,,115,,22,,32,,0,,13,,44,,33,,65,,55,,11,,23,,8,,13,,20,,24,,33,,28,,33,,36,,11,,18,,4,,6,,0,,13,,961,,526,,179,,258,,33,,38,,87,,105,,9,,18,,0,,13,,0,,13,,0,,13,,10,,21,,164,,151,,65,,44,,78,,96,,81,,60,,54,,65,,32,,34,,48,,41,,19,,22,,0,,13,,15,,18,,27,,24,,21,,32,,15,,19,,17,,18,,7,,12,,1500000US060133350002,Block Group 2; Census Tract 3350; Contra Costa County; California,06,013,335000,2
Block Group 1; Census Tract 3451.03; Contra Costa County; California,1163,,557,,588,,307,,0,,13,,17,,20,,10,,12,,48,,49,,25,,29,,24,,33,,15,,25,,23,,26,,119,,153,,7,,13,,14,,21,,0,,13,,21,,23,,56,,37,,120,,67,,13,,15,,65,,86,,11,,18,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,575,,262,,13,,20,,11,,16,,29,,30,,34,,28,,0,,13,,0,,13,,29,,44,,72,,101,,10,,16,,0,,13,,23,,23,,8,,13,,44,,33,,87,,62,,126,,96,,19,,24,,10,,15,,0,,13,,0,,13,,14,,21,,2,,9,,3,,5,,41,,49,,1500000US060133451031,Block Group 1; Census Tract 3451.03; Contra Costa County; California,06,013,345103,1
Block Group 4; Census Tract 3740; Contra Costa County; California,1503,,778,,759,,375,,24,,34,,22,,32,,58,,60,,103,,127,,48,,60,,17,,26,,0,,13,,10,,16,,110,,60,,34,,44,,106,,113,,58,,54,,75,,60,,8,,13,,19,,20,,0,,13,,11,,18,,8,,13,,9,,15,,14,,20,,9,,15,,11,,19,,5,,11,,744,,421,,117,,162,,13,,20,,90,,111,,0,,13,,24,,38,,0,,13,,8,,16,,9,,15,,17,,25,,71,,48,,108,,122,,12,,20,,60,,59,,19,,22,,42,,39,,23,,29,,30,,37,,26,,41,,30,,30,,13,,17,,0,,13,,0,,13,,32,,32,,1500000US060133740004,Block Group 4; Census Tract 3740; Contra Costa County; California,06,013,374000,4
Block Group 2; Census Tract 3020.11; Contra Costa County; California,1587,,621,,752,,299,,141,,106,,51,,63,,43,,36,,6,,22,,26,,49,,18,,32,,0,,13,,0,,13,,17,,30,,100,,73,,119,,108,,50,,79,,95,,80,,0,,13,,9,,16,,77,,73,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,835,,350,,48,,68,,90,,75,,88,,78,,41,,33,,26,,43,,0,,13,,14,,24,,0,,13,,28,,37,,87,,70,,50,,59,,41,,62,,54,,64,,28,,41,,0,,13,,0,,13,,21,,35,,0,,13,,0,,13,,46,,63,,158,,227,,0,,13,,15,,29,,1500000US060133020112,Block Group 2; Census Tract 3020.11; Contra Costa County; California,06,013,302011,2
Block Group 4; Census Tract 3451.11; Contra Costa County; California,1239,,336,,529,,141,,28,,32,,39,,37,,17,,23,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,90,,71,,94,,70,,116,,71,,34,,40,,29,,32,,26,,29,,40,,35,,0,,13,,0,,13,,0,,13,,16,,24,,0,,13,,0,,13,,0,,13,,0,,13,,710,,250,,70,,75,,143,,105,,59,,49,,0,,13,,0,,13,,0,,13,,0,,13,,14,,25,,57,,41,,94,,52,,89,,60,,13,,19,,27,,32,,66,,93,,16,,19,,0,,13,,0,,13,,12,,19,,15,,23,,7,,11,,16,,25,,12,,18,,0,,13,,1500000US060133451114,Block Group 4; Census Tract 3451.11; Contra Costa County; California,06,013,345111,4
Block Group 1; Census Tract 3591.05; Contra Costa County; California,2632,,507,,1322,,283,,103,,73,,62,,40,,163,,117,,35,,33,,32,,34,,70,,44,,0,,13,,19,,21,,41,,46,,66,,58,,72,,52,,95,,60,,38,,54,,76,,47,,166,,59,,12,,19,,23,,19,,83,,50,,9,,15,,66,,53,,53,,74,,28,,34,,10,,15,,1310,,255,,106,,76,,74,,64,,62,,45,,1,,3,,14,,23,,1,,2,,0,,13,,112,,63,,34,,39,,37,,33,,128,,74,,139,,64,,76,,69,,70,,51,,99,,62,,72,,38,,85,,51,,8,,13,,45,,34,,25,,24,,75,,94,,12,,19,,35,,37,,1500000US060133591051,Block Group 1; Census Tract 3591.05; Contra Costa County; California,06,013,359105,1
Block Group 3; Census Tract 3810; Contra Costa County; California,519,,251,,268,,142,,28,,45,,0,,13,,0,,13,,15,,24,,0,,13,,0,,13,,0,,13,,0,,13,,22,,36,,20,,32,,0,,13,,30,,47,,15,,25,,14,,28,,36,,41,,0,,13,,0,,13,,41,,34,,27,,32,,0,,13,,20,,23,,0,,13,,0,,13,,251,,123,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,18,,29,,47,,79,,24,,38,,14,,23,,0,,13,,24,,28,,7,,13,,0,,13,,32,,41,,45,,48,,40,,37,,0,,13,,0,,13,,0,,13,,0,,13,,1500000US060133810003,Block Group 3; Census Tract 3810; Contra Costa County; California,06,013,381000,3
Block Group 1; Census Tract 3032.07; Contra Costa County; California,2425,,836,,1066,,385,,109,,134,,79,,75,,80,,87,,82,,115,,47,,55,,26,,43,,45,,61,,54,,63,,161,,214,,1,,10,,45,,54,,70,,84,,85,,72,,0,,13,,20,,30,,0,,13,,54,,59,,0,,13,,0,,13,,56,,51,,25,,39,,0,,13,,27,,42,,1359,,499,,39,,49,,27,,46,,238,,179,,38,,50,,26,,40,,0,,13,,0,,13,,164,,181,,208,,212,,66,,59,,42,,48,,82,,104,,89,,74,,37,,47,,58,,57,,50,,46,,82,,93,,33,,39,,22,,36,,37,,43,,21,,32,,0,,13,,0,,13,,1500000US060133032071,Block Group 1; Census Tract 3032.07; Contra Costa County; California,06,013,303207,1
Block Group 1; Census Tract 3131.04; Contra Costa County; California,1601,,443,,798,,283,,54,,82,,18,,32,,42,,32,,61,,53,,13,,31,,58,,80,,0,,13,,41,,36,,70,,59,,172,,108,,81,,43,,0,,13,,29,,28,,37,,34,,24,,32,,0,,13,,12,,22,,0,,13,,46,,35,,0,,13,,40,,38,,0,,13,,0,,13,,803,,226,,37,,45,,23,,31,,66,,42,,61,,37,,0,,13,,15,,26,,66,,61,,26,,32,,65,,77,,10,,19,,86,,79,,57,,39,,71,,54,,25,,34,,74,,44,,10,,16,,0,,13,,42,,39,,11,,20,,46,,45,,0,,13,,0,,13,,12,,21,,1500000US060133131041,Block Group 1; Census Tract 3131.04; Contra Costa County; California,06,013,313104,1
Block Group 2; Census Tract 3470; Contra Costa County; California,2540,,602,,1280,,339,,0,,13,,115,,132,,79,,86,,16,,26,,33,,37,,84,,91,,0,,13,,35,,44,,29,,36,,0,,13,,7,,13,,75,,69,,120,,108,,49,,49,,256,,126,,29,,36,,11,,20,,24,,30,,123,,74,,56,,47,,37,,36,,0,,13,,102,,83,,1260,,325,,79,,85,,88,,85,,107,,84,,89,,58,,74,,79,,0,,13,,0,,13,,64,,61,,19,,31,,0,,13,,29,,47,,42,,42,,139,,93,,156,,127,,80,,67,,36,,37,,0,,13,,65,,55,,61,,47,,66,,51,,25,,34,,41,,37,,0,,13,,1500000US060133470002,Block Group 2; Census Tract 3470; Contra Costa County; California,06,013,347000,2
Block Group 1; Census Tract 3361.03; Contra Costa County; California,2123,,536,,1032,,343,,195,,143,,82,,107,,15,,26,,7,,15,,124,,124,,29,,40,,0,,13,,7,,15,,60,,70,,82,,67,,121,,83,,52,,51,,103,,59,,11,,18,,82,,78,,0,,13,,9,,16,,0,,13,,53,,66,,0,,13,,0,,13,,0,,13,,0,,13,,1091,,334,,103,,94,,31,,38,,49,,78,,153,,114,,19,,31,,0,,13,,0,,13,,70,,92,,36,,56,,203,,115,,122,,80,,125,,89,,31,,38,,39,,43,,40,,39,,0,,13,,23,,39,,29,,43,,0,,13,,0,,13,,0,,13,,18,,29,,0,,13,,1500000US060133361031,Block Group 1; Census Tract 3361.03; Contra Costa County; California,06,013,336103,1
Block Group 2; Census Tract 3552.02; Contra Costa County; California,2777,,303,,1370,,174,,107,,66,,185,,57,,218,,59,,132,,84,,0,,13,,14,,22,,32,,70,,0,,13,,24,,42,,88,,71,,55,,43,,119,,64,,26,,29,,32,,28,,97,,62,,84,,47,,32,,42,,36,,41,,12,,18,,46,,49,,16,,26,,0,,13,,15,,23,,1407,,211,,32,,41,,88,,54,,96,,57,,48,,50,,58,,69,,14,,23,,0,,13,,44,,58,,63,,76,,66,,56,,279,,168,,124,,74,,85,,44,,112,,39,,19,,24,,14,,21,,62,,63,,34,,40,,107,,90,,12,,16,,23,,27,,0,,13,,27,,33,,1500000US060133552022,Block Group 2; Census Tract 3552.02; Contra Costa County; California,06,013,355202,2
Block Group 2; Census Tract 3591.02; Contra Costa County; California,2317,,474,,1155,,262,,63,,57,,65,,43,,18,,28,,73,,66,,45,,63,,0,,13,,15,,20,,17,,22,,88,,55,,176,,140,,28,,40,,65,,53,,25,,27,,70,,45,,133,,63,,1,,3,,68,,49,,8,,13,,45,,40,,30,,27,,70,,52,,34,,42,,18,,19,,1162,,273,,112,,87,,36,,32,,43,,39,,26,,38,,0,,13,,4,,10,,0,,13,,23,,23,,38,,39,,262,,158,,49,,49,,13,,21,,46,,48,,58,,41,,158,,55,,3,,11,,0,,13,,38,,33,,53,,45,,75,,52,,14,,19,,20,,27,,91,,66,,1500000US060133591022,Block Group 2; Census Tract 3591.02; Contra Costa County; California,06,013,359102,2
Block Group 1; Census Tract 3710; Contra Costa County; California,941,,468,,593,,343,,15,,20,,20,,31,,10,,17,,12,,18,,109,,128,,26,,39,,0,,13,,138,,180,,11,,18,,18,,32,,0,,13,,36,,35,,14,,20,,7,,13,,0,,13,,0,,13,,14,,24,,73,,92,,55,,52,,8,,12,,7,,13,,20,,20,,0,,13,,348,,153,,0,,13,,38,,58,,0,,13,,17,,34,,0,,13,,0,,13,,0,,13,,0,,13,,25,,29,,17,,29,,43,,39,,0,,13,,90,,103,,7,,11,,27,,33,,0,,13,,0,,13,,25,,39,,48,,32,,11,,16,,0,,13,,0,,13,,0,,13,,1500000US060133710001,Block Group 1; Census Tract 3710; Contra Costa County; California,06,013,371000,1
Block Group 1; Census Tract 3860; Contra Costa County; California,1912,,436,,916,,263,,0,,13,,0,,13,,24,,29,,41,,42,,7,,11,,74,,85,,96,,98,,174,,120,,22,,23,,65,,48,,109,,87,,61,,55,,79,,38,,8,,12,,41,,60,,0,,13,,46,,37,,27,,32,,18,,26,,21,,22,,0,,13,,0,,13,,3,,10,,996,,242,,9,,14,,75,,62,,37,,40,,21,,32,,0,,13,,25,,38,,29,,33,,20,,27,,161,,80,,124,,93,,95,,63,,77,,47,,51,,37,,77,,66,,28,,42,,16,,25,,37,,33,,0,,13,,48,,43,,48,,42,,15,,16,,3,,10,,0,,13,,1500000US060133860001,Block Group 1; Census Tract 3860; Contra Costa County; California,06,013,386000,1
Block Group 3; Census Tract 3400.01; Contra Costa County; California,1251,,495,,630,,257,,91,,75,,42,,49,,89,,104,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,19,,32,,50,,41,,39,,35,,81,,81,,5,,9,,80,,99,,72,,65,,0,,13,,33,,37,,0,,13,,0,,13,,0,,13,,15,,26,,0,,13,,14,,22,,621,,282,,13,,20,,11,,18,,43,,66,,69,,78,,18,,29,,1,,17,,0,,13,,59,,94,,29,,32,,53,,44,,50,,51,,45,,71,,47,,57,,31,,35,,84,,77,,15,,27,,7,,11,,17,,30,,0,,13,,0,,13,,29,,33,,0,,13,,0,,13,,1500000US060133400013,Block Group 3; Census Tract 3400.01; Contra Costa County; California,06,013,340001,3
Block Group 3; Census Tract 3551.09; Contra Costa County; California,2288,,642,,1008,,270,,0,,13,,38,,61,,70,,70,,1,,6,,46,,72,,0,,13,,0,,13,,75,,71,,13,,24,,58,,65,,55,,68,,68,,72,,17,,27,,24,,32,,180,,118,,8,,19,,77,,74,,66,,94,,23,,29,,121,,87,,21,,26,,17,,29,,30,,35,,1280,,449,,68,,82,,44,,56,,56,,78,,140,,111,,92,,108,,82,,96,,0,,13,,27,,51,,76,,95,,31,,53,,0,,13,,92,,80,,90,,85,,69,,74,,57,,49,,38,,56,,35,,41,,34,,33,,54,,50,,40,,54,,36,,44,,59,,75,,60,,61,,1500000US060133551093,Block Group 3; Census Tract 3551.09; Contra Costa County; California,06,013,355109,3
Block Group 2; Census Tract 3551.12; Contra Costa County; California,1344,,551,,701,,358,,0,,13,,0,,13,,0,,13,,22,,35,,0,,13,,0,,13,,0,,13,,10,,15,,211,,317,,20,,31,,0,,13,,0,,13,,11,,17,,42,,46,,23,,28,,18,,28,,11,,20,,50,,45,,75,,59,,88,,79,,31,,35,,61,,52,,28,,33,,643,,213,,0,,13,,10,,17,,44,,48,,0,,13,,0,,13,,0,,13,,0,,13,,10,,16,,0,,13,,0,,13,,11,,21,,9,,16,,0,,13,,32,,36,,65,,55,,28,,32,,148,,139,,49,,41,,42,,46,,98,,80,,86,,56,,11,,19,,0,,13,,1500000US060133551122,Block Group 2; Census Tract 3551.12; Contra Costa County; California,06,013,355112,2
Block Group 2; Census Tract 3551.13; Contra Costa County; California,2294,,714,,1304,,468,,160,,204,,56,,56,,90,,52,,92,,44,,18,,24,,26,,25,,34,,36,,42,,50,,11,,16,,156,,209,,38,,35,,69,,52,,44,,38,,130,,62,,79,,53,,32,,41,,28,,25,,77,,40,,11,,17,,39,,31,,17,,22,,55,,73,,0,,13,,990,,270,,12,,20,,94,,52,,32,,31,,27,,28,,50,,51,,12,,19,,0,,13,,26,,32,,12,,18,,149,,211,,63,,41,,88,,43,,107,,55,,83,,43,,61,,43,,0,,13,,18,,21,,52,,30,,12,,17,,32,,27,,41,,33,,19,,31,,0,,13,,1500000US060133551132,Block Group 2; Census Tract 3551.13; Contra Costa County; California,06,013,355113,2
Block Group 3; Census Tract 3553.08; Contra Costa County; California,890,,290,,392,,141,,25,,34,,40,,44,,19,,33,,0,,13,,0,,13,,10,,22,,0,,13,,8,,15,,25,,28,,45,,33,,35,,50,,35,,41,,12,,19,,9,,14,,34,,32,,18,,29,,21,,25,,0,,13,,15,,25,,10,,15,,31,,34,,0,,13,,0,,13,,498,,177,,87,,64,,32,,38,,58,,56,,9,,18,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,62,,43,,21,,25,,33,,37,,19,,34,,0,,13,,55,,40,,17,,22,,0,,13,,15,,25,,26,,30,,28,,30,,0,,13,,27,,29,,9,,9,,1500000US060133553083,Block Group 3; Census Tract 3553.08; Contra Costa County; California,06,013,355308,3
Block Group 1; Census Tract 3230; Contra Costa County; California,989,,477,,427,,217,,13,,21,,22,,22,,12,,18,,14,,21,,148,,192,,0,,13,,0,,13,,0,,13,,31,,30,,13,,21,,22,,24,,23,,25,,0,,13,,10,,17,,38,,37,,33,,52,,8,,13,,15,,18,,8,,13,,9,,15,,8,,12,,0,,13,,0,,13,,562,,280,,0,,13,,39,,33,,27,,27,,102,,145,,0,,13,,0,,13,,0,,13,,4,,13,,27,,30,,18,,19,,13,,20,,49,,33,,101,,145,,16,,18,,43,,38,,35,,36,,8,,12,,29,,26,,0,,13,,23,,23,,18,,16,,10,,16,,0,,13,,1500000US060133230001,Block Group 1; Census Tract 3230; Contra Costa County; California,06,013,323000,1
Block Group 5; Census Tract 3310; Contra Costa County; California,1686,,668,,798,,257,,0,,13,,32,,35,,20,,31,,19,,29,,23,,37,,0,,13,,0,,13,,9,,32,,21,,33,,86,,101,,71,,87,,153,,153,,34,,35,,47,,48,,116,,108,,17,,27,,47,,74,,14,,25,,15,,26,,43,,43,,31,,48,,0,,13,,0,,13,,888,,452,,0,,13,,150,,224,,67,,100,,17,,29,,0,,13,,25,,37,,0,,13,,25,,41,,21,,34,,89,,95,,16,,26,,33,,35,,50,,59,,14,,23,,154,,107,,34,,42,,31,,36,,39,,39,,0,,13,,60,,77,,27,,42,,36,,33,,0,,13,,1500000US060133310005,Block Group 5; Census Tract 3310; Contra Costa County; California,06,013,331000,5
Block Group 2; Census Tract 3922.02; Contra Costa County; California,1161,,315,,674,,219,,0,,13,,5,,19,,79,,93,,50,,48,,0,,13,,0,,13,,34,,40,,16,,25,,46,,40,,20,,32,,0,,13,,61,,63,,69,,68,,32,,42,,90,,64,,0,,13,,0,,13,,23,,32,,39,,57,,13,,20,,15,,28,,42,,44,,40,,36,,487,,129,,16,,36,,0,,13,,4,,18,,0,,13,,0,,13,,0,,13,,12,,19,,0,,13,,24,,28,,10,,17,,50,,51,,14,,34,,30,,40,,73,,56,,111,,71,,9,,15,,0,,13,,13,,17,,24,,23,,11,,23,,30,,37,,21,,20,,35,,40,,1500000US060133922022,Block Group 2; Census Tract 3922.02; Contra Costa County; California,06,013,392202,2
Block Group 1; Census Tract 3170; Contra Costa County; California,930,,240,,409,,152,,59,,87,,0,,13,,14,,25,,22,,26,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,30,,23,,9,,14,,69,,53,,32,,37,,30,,45,,0,,13,,0,,13,,10,,16,,18,,21,,53,,62,,47,,45,,16,,18,,0,,13,,0,,13,,521,,145,,13,,20,,15,,25,,0,,13,,0,,13,,59,,70,,0,,13,,29,,44,,0,,13,,32,,47,,22,,25,,22,,24,,19,,29,,21,,28,,46,,47,,49,,41,,28,,45,,20,,32,,68,,41,,18,,21,,17,,18,,10,,16,,24,,24,,9,,14,,1500000US060133170001,Block Group 1; Census Tract 3170; Contra Costa County; California,06,013,317000,1
Block Group 1; Census Tract 3400.03; Contra Costa County; California,1024,,336,,472,,159,,84,,62,,27,,34,,1,,12,,0,,13,,0,,13,,0,,13,,27,,50,,0,,13,,20,,31,,0,,13,,56,,58,,67,,74,,11,,20,,1,,11,,68,,80,,0,,13,,44,,55,,0,,13,,0,,13,,37,,52,,9,,14,,8,,15,,12,,21,,552,,220,,17,,27,,112,,134,,1,,11,,18,,39,,0,,13,,0,,13,,0,,13,,0,,13,,49,,58,,0,,13,,82,,83,,70,,58,,22,,36,,21,,37,,9,,16,,53,,69,,34,,52,,23,,36,,0,,13,,9,,15,,13,,21,,8,,13,,11,,18,,1500000US060133400031,Block Group 1; Census Tract 3400.03; Contra Costa County; California,06,013,340003,1
Block Group 4; Census Tract 3553.06; Contra Costa County; California,982,,293,,477,,155,,9,,15,,10,,17,,71,,88,,44,,42,,0,,13,,0,,13,,0,,13,,13,,20,,0,,13,,25,,24,,16,,19,,64,,58,,23,,29,,64,,49,,16,,18,,8,,13,,22,,20,,10,,15,,20,,16,,20,,22,,31,,39,,11,,17,,0,,13,,505,,171,,0,,13,,38,,30,,62,,47,,6,,11,,58,,55,,0,,13,,0,,13,,0,,13,,19,,22,,9,,15,,9,,16,,53,,47,,13,,21,,42,,44,,41,,31,,22,,33,,14,,16,,10,,16,,17,,18,,18,,20,,53,,43,,17,,19,,4,,6,,1500000US060133553064,Block Group 4; Census Tract 3553.06; Contra Costa County; California,06,013,355306,4
